"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0I410","2020-02-15 19:00:00","180.000","349.000","0.500","24.200","0.870","992.900","","0.000","-99.000","-99.000","-99.000","29.100","","18.100",""
"C0M410","2020-02-15 19:00:00","245.000","261.000","0.300","23.600","0.850","981.800","","0.000","-99.000","-99.000","-99.000","30.000","","17.700",""
"C0F9Z0","2020-02-15 19:00:00","3193.000","88.000","2.600","5.000","0.810","696.900","","0.000","7.900","133.000","","14.300","","4.200",""
"C0G810","2020-02-15 19:00:00","26.000","10.000","1.300","25.300","0.800","1010.400","","0.000","-99.000","-99.000","-99.000","29.400","","19.600",""
"C0U650","2020-02-15 19:00:00","442.000","248.000","0.900","19.500","0.970","965.000","","0.000","-99.000","-99.000","-99.000","24.300","","17.700",""
"C0D660","2020-02-15 19:00:00","65.000","28.000","0.600","20.800","0.890","1006.500","","2.000","-99.000","-99.000","-99.000","28.500","","18.900",""
"C0E540","2020-02-15 19:00:00","32.000","56.000","1.100","20.500","0.930","1010.700","","0.500","-99.000","-99.000","-99.000","28.600","","18.000",""
"C0W170","2020-02-15 19:00:00","42.000","44.000","6.800","13.800","0.960","1008.700","","6.500","-99.000","-99.000","-99.000","17.800","","13.500",""
"C0Z150","2020-02-15 19:00:00","27.000","295.000","0.600","24.300","0.850","1012.200","","0.000","-99.000","-99.000","-99.000","24.900","","21.200",""
"C0S840","2020-02-15 19:00:00","22.000","43.000","0.600","25.000","0.930","1014.700","","13.000","-99.000","-99.000","-99.000","27.100","","21.800",""
"C0H9A0","2020-02-15 19:00:00","1595.000","343.000","0.400","15.900","0.970","847.500","","0.000","-99.000","-99.000","-99.000","22.300","","12.000",""
"C0Z300","2020-02-15 19:00:00","182.000","200.000","3.000","23.900","0.990","995.200","","0.000","-99.000","-99.000","-99.000","27.700","","20.100",""
"C0G730","2020-02-15 19:00:00","27.000","346.000","0.700","22.800","0.930","1011.300","","0.000","-99.000","-99.000","-99.000","26.900","","18.700",""
"C0V730","2020-02-15 19:00:00","33.000","200.000","2.800","26.700","0.780","1010.100","","0.000","9.300","223.000","","29.900","","22.100",""
"C0SA00","2020-02-15 19:00:00","466.000","0.000","0.000","20.600","1.000","963.100","","4.000","-99.000","-99.000","-99.000","24.700","","18.100",""
"C0S900","2020-02-15 19:00:00","27.000","135.000","4.900","25.400","0.860","1013.000","","0.000","-99.000","-99.000","-99.000","27.000","","24.800",""
"C0C480","2020-02-15 19:00:00","105.000","0.000","0.200","22.100","0.830","1001.600","","0.000","-99.000","-99.000","-99.000","28.700","","18.600",""
"C0V720","2020-02-15 19:00:00","15.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0UA60","2020-02-15 19:00:00","566.000","313.000","1.400","19.500","0.990","950.700","","0.500","-99.000","-99.000","-99.000","24.200","","17.600",""
"C0C670","2020-02-15 19:00:00","250.000","338.000","0.800","21.900","0.840","985.800","","0.000","-99.000","-99.000","-99.000","26.000","","16.800",""
"C0K550","2020-02-15 19:00:00","15.000","269.000","1.500","24.800","0.850","1012.100","","0.000","-99.000","-99.000","-99.000","28.500","","19.100",""
"C0R350","2020-02-15 19:00:00","35.000","120.000","5.600","26.100","0.820","1010.800","","0.000","-99.000","-99.000","-99.000","27.900","","24.300",""
"C0T9F0","2020-02-15 19:00:00","251.000","341.000","0.300","21.100","0.930","986.400","","0.000","-99.000","-99.000","-99.000","26.800","","19.800",""
"C0D390","2020-02-15 19:00:00","146.000","0.000","0.000","22.500","0.910","995.800","","0.500","-99.000","-99.000","-99.000","28.500","","17.600",""
"C0E430","2020-02-15 19:00:00","258.000","0.000","0.200","21.000","0.960","987.900","","0.500","-99.000","-99.000","-99.000","26.500","","17.900",""
"C0O990","2020-02-15 19:00:00","18.000","189.000","2.500","26.000","0.870","1010.700","","0.000","-99.000","-99.000","-99.000","29.800","","19.100",""
"CM0010","2020-02-15 19:00:00","68.000","144.000","0.400","22.100","0.820","1006.700","","0.000","-99.000","-99.000","-99.000","24.900","","18.600",""
"C0K500","2020-02-15 19:00:00","12.000","303.000","1.100","24.600","0.860","1011.100","","0.000","-99.000","-99.000","-99.000","28.400","","19.200",""
"C0X260","2020-02-15 19:00:00","39.000","304.000","1.200","25.200","0.850","1009.500","","0.500","-99.000","-99.000","-99.000","29.300","","19.300",""
"C0ACA0","2020-02-15 19:00:00","25.000","16.000","0.800","24.000","0.800","1009.800","","0.000","-99.000","-99.000","-99.000","26.500","","18.800",""
"C0X180","2020-02-15 19:00:00","62.000","150.000","1.200","26.100","0.780","1005.700","","0.000","-99.000","-99.000","-99.000","30.600","","19.800",""
"C0F930","2020-02-15 19:00:00","100.000","305.000","0.400","21.000","1.000","1002.100","","0.000","-99.000","-99.000","-99.000","27.500","","19.300",""
"C0I010","2020-02-15 19:00:00","1562.000","122.000","1.500","15.900","0.940","850.100","","0.000","-99.000","-99.000","-99.000","23.400","","12.600",""
"C0R190","2020-02-15 19:00:00","32.000","125.000","0.500","27.800","0.580","1008.400","","0.000","-99.000","-99.000","-99.000","33.200","","19.200",""
"C0E420","2020-02-15 19:00:00","19.000","350.000","1.200","19.800","0.930","1010.100","","1.000","-99.000","-99.000","-99.000","26.900","","18.600",""
"C0W160","2020-02-15 19:00:00","49.000","58.000","7.900","15.500","0.960","1005.600","","0.000","-99.000","-99.000","-99.000","16.800","","14.400",""
"C0I460","2020-02-15 19:00:00","110.000","12.000","2.300","25.100","0.820","1001.500","","0.500","-99.000","-99.000","-99.000","29.200","","19.100",""
"C0A9F0","2020-02-15 19:00:00","35.000","108.000","1.000","23.300","0.860","1010.300","","0.000","-99.000","-99.000","-99.000","26.500","","19.000",""
"C0F9A0","2020-02-15 19:00:00","425.000","0.000","0.000","22.400","0.950","965.900","","0.000","-99.000","-99.000","-99.000","27.100","","19.700",""
"C0O950","2020-02-15 19:00:00","4.000","65.000","0.700","26.300","0.850","1011.900","","0.000","-99.000","-99.000","-99.000","30.000","","19.900",""
"C0M760","2020-02-15 19:00:00","40.000","309.000","1.100","24.600","0.850","1009.200","","0.000","-99.000","-99.000","-99.000","29.200","","19.500",""
"C0AH70","2020-02-15 19:00:00","34.000","72.000","1.100","23.800","0.750","1010.400","","0.000","-99.000","-99.000","-99.000","26.300","","19.100",""
"C0V250","2020-02-15 19:00:00","298.000","161.000","1.100","21.900","0.870","979.900","","0.000","-99.000","-99.000","-99.000","30.900","","17.300",""
"C0U980","2020-02-15 19:00:00","573.000","37.000","0.400","19.000","1.000","951.100","","0.000","-99.000","-99.000","-99.000","21.400","","15.700",""
"C0S740","2020-02-15 19:00:00","289.000","198.000","2.800","22.700","0.910","983.900","","0.000","-99.000","-99.000","-99.000","26.100","","18.600",""
"C0A940","2020-02-15 19:00:00","49.000","36.000","0.500","20.300","0.990","1008.900","","0.000","-99.000","-99.000","-99.000","22.800","","17.500",""
"C0A920","2020-02-15 19:00:00","196.000","101.000","1.200","19.900","0.980","990.800","","0.000","-99.000","-99.000","-99.000","23.800","","16.700",""
"C0T870","2020-02-15 19:00:00","135.000","0.000","0.000","21.500","0.970","999.400","","1.000","-99.000","-99.000","-99.000","26.200","","18.700",""
"C0O930","2020-02-15 19:00:00","69.000","213.000","0.900","25.500","0.860","1006.300","","0.000","-99.000","-99.000","-99.000","31.000","","18.700",""
"C0AI40","2020-02-15 19:00:00","37.000","0.000","0.000","24.600","0.740","1009.900","","0.000","-99.000","-99.000","-99.000","27.700","","19.100",""
"C0C460","2020-02-15 19:00:00","482.000","0.000","0.000","20.800","0.830","960.500","","0.000","-99.000","-99.000","-99.000","24.900","","16.100",""
"C0E520","2020-02-15 19:00:00","320.000","0.000","0.100","21.900","0.960","978.600","","1.000","-99.000","-99.000","-99.000","28.000","","16.900",""
"C0T9D0","2020-02-15 19:00:00","7.000","185.000","0.600","22.700","0.920","1014.300","","2.000","-99.000","-99.000","-99.000","29.000","","20.800",""
"C0I390","2020-02-15 19:00:00","1184.000","242.000","0.600","18.200","1.000","887.600","","0.000","-99.000","-99.000","-99.000","23.900","","11.600",""
"C0B020","2020-02-15 19:00:00","86.000","354.000","2.000","19.700","0.980","1002.800","","0.000","-99.000","-99.000","-99.000","23.200","","17.100",""
"CM0170","2020-02-15 19:00:00","106.000","223.000","1.100","22.700","0.990","1002.800","","4.000","-99.000","-99.000","-99.000","27.700","","17.900",""
"C0F860","2020-02-15 19:00:00","2215.000","225.000","1.500","12.500","1.000","782.400","","0.000","-99.000","-99.000","-99.000","18.900","","9.200",""
"C0U890","2020-02-15 19:00:00","116.000","231.000","1.100","22.000","0.990","1002.300","","0.000","-99.000","-99.000","-99.000","24.600","","20.000",""
"C0G800","2020-02-15 19:00:00","15.000","37.000","1.900","22.900","0.970","1011.700","","0.000","-99.000","-99.000","-99.000","27.700","","18.800",""
"C0F850","2020-02-15 19:00:00","379.000","305.000","0.300","22.300","0.940","970.500","","0.500","-99.000","-99.000","-99.000","27.900","","17.000",""
"C0AH50","2020-02-15 19:00:00","275.000","314.000","1.300","21.600","0.890","982.500","","0.000","-99.000","-99.000","-99.000","25.300","","16.700",""
"C0Z160","2020-02-15 19:00:00","124.000","0.000","0.200","23.600","0.840","1001.700","","0.000","-99.000","-99.000","-99.000","27.000","","20.900",""
"C0R540","2020-02-15 19:00:00","17.000","177.000","3.000","27.300","0.720","1011.000","","0.000","10.700","183.000","","30.700","","21.500",""
"C0K480","2020-02-15 19:00:00","56.000","339.000","1.300","24.300","0.980","1007.000","","0.000","-99.000","-99.000","-99.000","28.100","","19.400",""
"C0H890","2020-02-15 19:00:00","440.000","247.000","0.300","23.200","0.820","963.500","","0.000","-99.000","-99.000","-99.000","27.900","","16.000",""
"C0S770","2020-02-15 19:00:00","375.000","259.000","0.300","21.800","1.000","973.300","","2.500","-99.000","-99.000","-99.000","26.000","","19.100",""
"C0B010","2020-02-15 19:00:00","38.000","19.000","1.300","21.500","0.980","1007.300","","0.000","-99.000","-99.000","-99.000","24.300","","18.400",""
"C0R490","2020-02-15 19:00:00","49.000","181.000","2.800","26.700","0.700","1006.900","","0.000","8.000","261.000","","31.100","","21.000",""
"C0V440","2020-02-15 19:00:00","27.000","178.000","3.500","26.200","0.700","1009.700","","0.000","9.400","170.000","","30.100","","20.700",""
"C0SA40","2020-02-15 19:00:00","200.000","172.000","1.200","23.100","0.890","993.100","","0.000","-99.000","-99.000","-99.000","27.600","","18.400",""
"C0Z280","2020-02-15 19:00:00","224.000","43.000","0.500","22.100","0.990","990.600","","0.000","-99.000","-99.000","-99.000","26.500","","20.000",""
"C0Z070","2020-02-15 19:00:00","247.000","350.000","1.900","22.100","0.990","986.600","","0.000","-99.000","-99.000","-99.000","27.400","","19.900",""
"CM0180","2020-02-15 19:00:00","313.000","0.000","0.000","23.200","0.820","979.000","","0.000","-99.000","-99.000","-99.000","30.200","","17.300",""
"C0T9N0","2020-02-15 19:00:00","261.000","188.000","1.800","22.900","0.860","986.200","","0.000","-99.000","-99.000","-99.000","26.700","","19.500",""
"C0K470","2020-02-15 19:00:00","97.000","195.000","0.300","23.200","0.990","1002.700","","3.500","-99.000","-99.000","-99.000","28.600","","18.500",""
"C0R720","2020-02-15 19:00:00","214.000","140.000","2.600","23.400","0.970","991.100","","4.500","-99.000","-99.000","-99.000","27.200","","22.200",""
"C0V650","2020-02-15 19:00:00","28.000","172.000","8.200","26.300","0.780","1011.900","","0.000","14.700","176.000","","27.700","","21.100",""
"C0U780","2020-02-15 19:00:00","15.000","177.000","0.800","23.200","0.990","1013.100","","0.000","-99.000","-99.000","-99.000","25.700","","20.300",""
"C0U760","2020-02-15 19:00:00","22.000","110.000","0.800","24.400","0.840","1013.200","","0.000","-99.000","-99.000","-99.000","27.100","","20.300",""
"C0X290","2020-02-15 19:00:00","10.000","202.000","5.000","26.300","0.830","1012.100","","0.000","-99.000","-99.000","-99.000","28.200","","20.200",""
"C0E830","2020-02-15 19:00:00","37.000","19.000","1.600","21.300","0.900","1009.400","","0.000","-99.000","-99.000","-99.000","24.900","","19.200",""
"C0K330","2020-02-15 19:00:00","38.000","298.000","1.400","24.500","0.840","1008.900","","0.000","-99.000","-99.000","-99.000","29.000","","19.100",""
"C0M660","2020-02-15 19:00:00","40.000","286.000","1.600","24.400","0.850","1009.500","","0.000","-99.000","-99.000","-99.000","28.100","","19.400",""
"C0D580","2020-02-15 19:00:00","120.000","0.000","0.000","21.400","0.980","1000.200","","3.500","-99.000","-99.000","-99.000","28.100","","18.000",""
"C0R640","2020-02-15 19:00:00","21.000","170.000","5.500","26.400","0.850","1011.900","","0.000","11.500","178.000","","28.300","","22.400",""
"C0E810","2020-02-15 19:00:00","53.000","9.000","1.800","19.800","0.970","1008.400","","0.500","-99.000","-99.000","-99.000","28.600","","17.500",""
"C0G830","2020-02-15 19:00:00","27.000","5.000","2.100","23.900","0.890","1009.000","","0.000","-99.000","-99.000","-99.000","27.700","","19.200",""
"C0A550","2020-02-15 19:00:00","422.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0G750","2020-02-15 19:00:00","31.000","322.000","1.300","23.700","0.850","1011.000","","0.000","-99.000","-99.000","-99.000","28.400","","19.000",""
"C0Z270","2020-02-15 19:00:00","343.000","251.000","1.700","20.800","0.990","976.500","","0.000","-99.000","-99.000","-99.000","23.900","","19.100",""
"C0UA30","2020-02-15 19:00:00","1397.000","166.000","0.700","15.000","1.000","862.500","","0.000","-99.000","-99.000","-99.000","19.600","","13.000",""
"C0A540","2020-02-15 19:00:00","401.000","0.000","0.000","20.100","0.950","968.200","","0.000","-99.000","-99.000","-99.000","23.700","","16.600",""
"C0C690","2020-02-15 19:00:00","242.000","54.000","1.100","20.000","0.840","986.100","","0.500","-99.000","-99.000","-99.000","25.900","","16.300",""
"C0V370","2020-02-15 19:00:00","74.000","158.000","0.800","25.500","0.760","1005.400","","0.000","-99.000","-99.000","-99.000","31.200","","18.900",""
"C0I110","2020-02-15 19:00:00","161.000","0.000","0.000","24.000","0.920","995.900","","2.500","-99.000","-99.000","-99.000","29.300","","18.800",""
"C0M750","2020-02-15 19:00:00","10.000","211.000","2.700","26.600","0.780","1012.200","","0.000","-99.000","-99.000","-99.000","27.300","","19.900",""
"C0R340","2020-02-15 19:00:00","230.000","23.000","0.900","22.300","0.990","988.600","","-99.000","-99.000","-99.000","-99.000","27.100","","20.100",""
"C0U970","2020-02-15 19:00:00","7.000","69.000","1.200","22.500","0.870","1014.400","","0.000","-99.000","-99.000","-99.000","25.600","","19.800",""
"C0X300","2020-02-15 19:00:00","70.000","360.000","0.500","24.500","0.860","1005.600","","0.000","-99.000","-99.000","-99.000","29.800","","18.300",""
"C0R480","2020-02-15 19:00:00","57.000","191.000","1.200","26.300","0.710","1006.500","","0.000","-99.000","-99.000","-99.000","31.500","","20.800",""
"C0A9E0","2020-02-15 19:00:00","26.000","158.000","1.600","24.600","0.760","1011.400","","0.000","-99.000","-99.000","-99.000","27.500","","19.000",""
"C0R590","2020-02-15 19:00:00","72.000","206.000","3.500","25.900","0.830","1004.800","","0.000","-99.000","-99.000","-99.000","29.800","","20.500",""
"C0G820","2020-02-15 19:00:00","29.000","24.000","0.300","25.000","0.830","1010.200","","0.000","-99.000","-99.000","-99.000","29.100","","18.700",""
"C0U600","2020-02-15 19:00:00","10.000","0.000","0.100","22.500","0.990","1012.700","","0.000","-99.000","-99.000","-99.000","25.900","","18.500",""
"C0U910","2020-02-15 19:00:00","17.000","202.000","1.000","23.000","0.870","1012.300","","0.000","-99.000","-99.000","-99.000","24.800","","20.700",""
"C0D650","2020-02-15 19:00:00","97.000","44.000","2.000","20.200","0.940","1002.900","","1.000","-99.000","-99.000","-99.000","26.900","","18.200",""
"C0R540","2020-02-15 20:00:00","17.000","178.000","2.800","27.200","0.730","1011.800","","0.000","9.100","184.000","","30.700","","21.500",""
"C0A560","2020-02-15 20:00:00","405.000","0.000","0.000","18.400","1.000","969.400","","0.000","-99.000","-99.000","-99.000","25.900","","15.600",""
"C0X190","2020-02-15 20:00:00","10.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0S950","2020-02-15 20:00:00","415.000","240.000","0.800","21.900","0.880","968.500","","0.000","-99.000","-99.000","-99.000","25.100","","19.700",""
"C0A880","2020-02-15 20:00:00","6.000","0.000","0.000","21.300","0.910","-99.000","","0.000","-99.000","-99.000","-99.000","25.100","","17.500",""
"C0I530","2020-02-15 20:00:00","3014.000","-99.000","-99.000","5.600","1.000","703.000","","-99.000","-99.000","-99.000","-99.000","12.100","","4.500",""
"C0M670","2020-02-15 20:00:00","43.000","324.000","0.800","24.400","0.830","1008.700","","0.000","-99.000","-99.000","-99.000","29.300","","19.400",""
"C0Z061","2020-02-15 20:00:00","174.000","147.000","1.200","22.800","0.890","998.400","","0.000","-99.000","-99.000","-99.000","27.300","","19.700",""
